month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
84,2007-01,.1171311080035439,.0771804772387492,.1051613711925418,.3704977883872775
85,2007-02,.0096849828102627,.0471040324603945,.0851060474651108,.0133474403841458
86,2007-03,-.0375650403865906,.0001684467629274,-.0219024318967748,-.1335538916942364
87,2007-04,.0866712568901796,.0142887557896167,.0204496863278645,.1116725618999495
88,2007-05,-.0601605259026134,-.1055062067810568,-.1793167149736071,-.0804050029779629
89,2007-06,-.2793555988563034,-.2762808829841881,-.3599854217188358,-.206954390039352
90,2007-07,-.1639277740272544,-.1521904188318618,-.2689225691972107,.115591769092667
91,2007-08,-.0320191376663022,-.0288935831702021,-.0404631631296858,.2802314955833075
92,2007-09,-.0105400588752934,.0158029724277634,-.0612546191609072,.1983114718457865
93,2007-10,-.0323170957756408,.002916909332017,-.1209829991567306,-.0630513074795138
94,2007-11,-.0732019106438656,.0127070322166438,-.1006138968870533,-.1786663033853274
95,2007-12,-.0947853889030352,-.1380598772648829,-.1413999600167204,.1242796772954283
96,2008-01,-.0182392531842297,-.021146789868119,.0349768567277517,-.0908811475409839
97,2008-02,.0376882353572848,.0133057301344887,-.035535226413997,-.0706770540518834
98,2008-03,-.0714466908636304,-.1140367959102402,-.1444467852833576,.291097266881029
99,2008-04,.0213087938449976,.0320997726678657,-.071969297854578,-.0392727272727272
100,2008-05,-.1441200865004263,-.0496400677739746,-.1681849614722402,-.0323024611398963
101,2008-06,-.1559016213607151,-.150111330422861,-.2248309898228853,-.0641828682990317
102,2008-07,-.0243797509862899,.1375234515880296,-.0352693823915899,-.1768383263183956
103,2008-08,.0482169380735318,-.0557310077683462,-.1017680181763754,-.1844396859386152
104,2008-09,.319250931544877,.2114307794233369,.144009318731441,-.0619576063620699
105,2008-10,.248254375375021,.1526671823014496,.1601190964377936,.0456241992089576
106,2008-11,.0181681391329574,-.0293022015953196,-.0595930232558146,-.113700447835462
107,2008-12,.2743468437292079,.320851084971866,.1967127231162449,-.4892362890825218
108,2009-01,.1492362494559553,.1702040064420143,-.0232978651233915,-.116364251098839
109,2009-02,.1859692997585379,.2145480526329214,.085313805482413,.0052718001901304
110,2009-03,.2275989422795403,.3382784793082071,.1897875579234838,-.0521441357304072
111,2009-04,.1595782695689933,.2143427257971053,.1304852859619471,-.0590461771385315
112,2009-05,.2558264535359896,.2651948576428609,.2402794331595708,-.1515937421567808
113,2009-06,.3099480261044327,.4195968736831452,.2841172370924288,-.010083449235049
114,2009-07,.0397027646634095,.1058960108352612,.0737809998141128,-.1661027144898111
115,2009-08,.0556938969055165,.0664558026097223,.0672343613714129,-.1196977653305331
116,2009-09,.0277872249869679,.0706039860533303,.0749636055593778,-.0541228805363936
117,2009-10,-.077280597061878,.0959343133641927,.0154909391609489,-.2149706979222158
118,2009-11,.0737179392065331,.2341707976566019,.2428390774604063,.0038364367923645
119,2009-12,-.0605756133027905,.1186811409398498,.1123797226545915,.7126609800970062
120,2010-01,-.0373215429409808,.1019743472012695,.0776624590930346,.0052292583381158
121,2010-02,-.0245555353572082,.0863654571786327,.0940076011314932,-.047541265474553
122,2010-03,.076410316120394,.1183297821969699,.1081788932999687,-.2787585187618031
123,2010-04,-.0608236091244453,.0213963056533832,-.0227286773794803,-.4106999195494771
124,2010-05,-.181822371000521,-.1211376491059162,-.1085933545818912,-.0299773197909476
125,2010-06,-.0913467720045137,.0589516043459513,.1328651582382931,.05497014401124
126,2010-07,-.2440378061558375,-.1066443523126005,-.0752181089365718,.0699729486023444
127,2010-08,-.0294862150068351,.0771607598156162,-.0094071050990952,-.1474067937033972
128,2010-09,-.0257184305699637,.062646325854492,.0709304892075323,.1891762941757828
129,2010-10,-.05568252640437,-.0452625144199979,.0272583435298086,.204818459450288
130,2010-11,-.0504811462661154,-.0427107581359255,-.0295718461811776,-.0636651752423564
131,2010-12,-.1942580011077809,-.2164793503753329,-.1665460847995289,-.3836914062499999
132,2011-01,-.1157060815333977,-.0818507571879561,-.0618077521839584,-.3185941762354876
133,2011-02,-.1702276590034889,-.1298689577993572,-.1159898477157363,-.1967686614315371
134,2011-03,-.1799582849551052,-.1083324953824497,-.1017341668562584,-.0043260473588343
135,2011-04,.0352158062313031,.0929128864344772,.0550957327388569,.9040955631399316
136,2011-05,.2598693913553164,.3069661415079165,.235223933276554,-.005286164481041
137,2011-06,.123578202984834,.1141110021702216,.0767542510868465,-.2799234226735476
138,2011-07,.2125887556470105,.1831921672760377,.1330792220450695,-.1115793022079892
139,2011-08,.3927817524920313,.2894414349719777,.2518640120075266,.3233179150309017
140,2011-09,.2198885701328497,.1672620859690009,.1012115349561684,-.0608127471771646
141,2011-10,-.030681180770867,.0256316293084144,-.0831127385042542,-.2663775136596628
142,2011-11,-.0383725084830369,.0622399961856171,-.0328196252038751,-.0303633648581385
143,2011-12,.0325603033946731,.1221563721724645,.0152483521095853,.2771351608302962
144,2012-01,.1930440872407123,.1704507414130466,.0302618750049546,.4439065263941886
145,2012-02,.1381716126609548,.1271658828445182,.0708405110536891,.1995729857287335
146,2012-03,-.0242252040840216,.077206487885294,.0150227003814268,.2490281271438372
147,2012-04,-.0730812116706936,-.017649914581207,-.0522674059227899,-.3946047678795482
148,2012-05,.0188273089935094,.078517181352254,.0171226601153524,.056004087889627
149,2012-06,.0583052755390709,.179369828453808,.0560228721229469,.4008785111547798
150,2012-07,-.0177572178928218,.1833146311755657,.1748193385383578,.5702902675014225
151,2012-08,-.0302684625309525,-.0772851964288776,-.126672023563587,.1919224555735064
152,2012-09,-.112493241317761,-.0643503117806587,-.198715856733475,-.0014341511046018
153,2012-10,.0845816430676741,.0325340426376593,-.0227159719578018,.472512285012285
154,2012-11,-.1220501846034867,-.1940747577554719,-.1570740269126202,.1183778234086242
155,2012-12,-.1605729054587187,-.1804016276205985,-.2027304459759748,-.2168734491315137
156,2013-01,-.1009833228137712,-.113675204207105,-.1022963920434146,-.1020697659423549
157,2013-02,-.1381399846084017,-.1304168934249305,-.127803900408541,-.1433255269320843
158,2013-03,-.1994252579089726,-.2144497324251168,-.2077822924542004,-.1320029293299157
159,2013-04,-.2201738704269905,-.2187612113842104,-.1749485143270497,.0883789785344191
160,2013-05,-.2470250246721591,-.3062690431625814,-.2144440644428436,.0146133746249879
161,2013-06,-.3496940131474076,-.4051583333011564,-.3230220886106577,-.1066919712847594
162,2013-07,-.3119522573767768,-.4320118001271469,-.3955145534556119,-.0470581128428174
163,2013-08,-.1531824730140799,-.2481740052702358,-.1727163840627241,-.0931762734419277
164,2013-09,-.0473471359138232,-.1273681386572007,-.0454584400935698,-.1848739495798316
165,2013-10,-.1521603658613196,-.1856719918488188,-.1235561320841203,-.2486703514443638
166,2013-11,-.1337586644992131,-.1058937581475816,-.082632109713426,-.1052051776370146
167,2013-12,-.1639893879087851,-.113634932003817,-.0224505910221202,.2512674271229405
168,2014-01,-.0935104119833423,-.1332857634679337,-.04239934405435,.2532672698549472
169,2014-02,-.081575255148767,-.0971246131961522,-.0799323714192396,.389611809732094
170,2014-03,-.1064870797655616,-.112067363164189,-.0903599165083961,-.125922801096815
171,2014-04,-.0648799355542731,-.1069034963796852,-.0786493168011346,.7282372143634381
172,2014-05,-.0900367910318775,-.0869986653219241,-.0790610168042073,.133059900801221
173,2014-06,-.034462426139438,-.0226434017195551,-.0048906644238862,.0747275078514687
174,2014-07,.0055576400233204,-.0221595309591419,.0886421704095583,.0107131537242469
175,2014-08,-.0151427785943105,-.0813477361392384,.0192390905199739,.1166911245176356
176,2014-09,.0022631345737094,-.0186220950125191,.0173167891576711,.1936644798500461
177,2014-10,-.0928428921644893,-.1177332272556652,-.1064649322598114,-.0714831008397524
178,2014-11,-.1321710871953256,-.1078185375159379,-.1380479772130492,.111521493792962
179,2014-12,.0953307268708395,.0353258580753841,.0957286492742441,.2525955938212205
180,2015-01,-.0716623505805279,-.0994909563806122,-.0412514767831783,-.1533260757462901
181,2015-02,-.0857615230360999,-.1014395692342725,-.1057955338013641,-.1944444444444444
182,2015-03,-.0080072787901598,-.03790691428436,-.025204785653376,.1802606177606176
183,2015-04,-.1563005956926838,-.0722390981573683,-.0419171329325875,-.1208877695576892
184,2015-05,-.0959107362845501,-.0556613914107584,-.0433103436632082,-.0383870696186549
185,2015-06,-.0906836192958606,-.079473244633069,.0626191170442494,.0427159432746024
186,2015-07,-.0528834948892605,-.0053288960604727,.0128658116477601,.0214500752634222
187,2015-08,-.0819081225866876,-.0303049252528643,.035693427558107,-.0729582400467243
188,2015-09,-.0440780614034761,-.0898347921345027,-.0071518360045444,.0809019817216795
189,2015-10,-.0940334526541161,-.0241639094666178,.021861089893856,.1959787727034901
190,2015-11,-.0736755811620375,-.0845378954327367,.0914742451154523,.0777182942588149
191,2015-12,-.1335047081912905,-.0407407313247283,-.0228686797559651,-.0553927019104417
192,2016-01,-.0562123640598522,-.0957969809771569,.0643793117397569,.2522839547946138
193,2016-02,-.0703420684660479,-.0178543478746955,.1116990719766853,.0198300283286117
194,2016-03,-.091266079683638,-.0044316542037081,.0649301763352386,-.0354733183398077
195,2016-04,-.0873852671216759,-.119731743201764,.0241794981736478,-.1427931960608773
196,2016-05,-.0469955615636454,-.0517151707991052,.0155874294639042,.1481222095771686
197,2016-06,-.0680235699765845,-.0464023521347786,-.0229345210872716,.1305637982195841
198,2016-07,-.1649233223467686,-.1730465318923415,-.0992801254233224,-.0123418887387942
199,2016-08,.0604302265850088,.0517305135093433,.0690750807907018,.1566650916154774
200,2016-09,-.0550831949069892,-.0755414928360459,-.0567929069431948,-.0114187756050778
201,2016-10,-.0605428614874386,-.1501955095862765,-.0776864190530201,.0091244297231426
202,2016-11,.0595766644345888,.0397706283172977,.0521032414328159,-.0596094552929086
203,2016-12,-.020256956071786,-.1207210931950937,.0091825244904858,.1443552701979669
204,2017-01,.0111619953476027,.0123650192317911,-.0082239438678551,.144285328289652
205,2017-02,-.0256411158901002,-.0912740422012007,-.0741932637894019,.3793103448275865
206,2017-03,-.0582271333267958,-.069927301667155,.0039678390959097,.377848436671966
207,2017-04,-.0978335690665167,-.0812331375370124,-.1111805916206505,.0784334203655352
208,2017-05,.0661509235253962,.0454517754686357,.1116295234371598,.1287838353030883
209,2017-06,-.0252640849931253,-.0680714630247889,-.0551634593468139,.1884660250801979
210,2017-07,.0098491204742667,.0137172589132618,.0015750193848549,.0806341311781164
211,2017-08,.0484168567791576,-.0477292607261799,-.0197991483858395,.0817938359584223
212,2017-09,-.0399569689682946,-.1020652959187187,-.0613741849214998,-.0436750529038325
213,2017-10,.0587026520058778,.0029121028932265,.0326939856604782,.0123862017712268
214,2017-11,-.1077226797500145,-.1129741351646234,-.1082454294475773,.1982695810564666
215,2017-12,-.0588018075424189,-.0594907253907874,-.0745602534992828,.0453525341312885
216,2018-01,-.0034596851438732,-.0113774616841631,-.0100667085253084,-.0064698937426222
217,2018-02,-.1031539325720935,-.0948486797053763,-.1080061896744974,-.1203472222222224
218,2018-03,-.1150393230087621,-.1205714007031667,-.0976435818349512,-.145
219,2018-04,-.0126082109489572,-.002457665135557,.0223166907143963,.3026341274452832
220,2018-05,-.0491848798972496,.0113913362961288,-.0238504646600436,-.1307079167792488
221,2018-06,-.0923370632797374,-.0946338176253052,-.1129945936631697,-.2193116986687927
222,2018-07,.0103783497848865,.0365683456234636,.0912921461577543,.2426072949027721
223,2018-08,-.0070133151477896,-.0223331958614999,.0062893480708542,.0541476104560902
224,2018-09,-.0728755233001232,-.0731972288702201,-.0643889546644009,.0494806072899378
225,2018-10,-.0218051555499688,-.0049273525172447,-.0335953285865487,.0726738851165349
226,2018-11,-.0448880254086621,-.0227840643339085,.0980144003872376,-.0781333130652886
227,2018-12,-.0323691447487277,-.0110823032474544,.0434213857709502,-.049020484837642
228,2019-01,-.0146801152155551,-.0224746755722422,.0836752803568558,.3071109421047628
229,2019-02,-.001031122997668,.0061676427103489,.0957490105104646,-.0435778005841952
230,2019-03,-.0635779053492105,-.0586546411502552,-.0152112149738149,.2052181736392263
231,2019-04,.0173121418820658,.0415245820228437,.0097512611903303,.1075013010185118
232,2019-05,-.0273893954325322,-.0477277450701302,-.0848496494957631,.3388763695702849
233,2019-06,-.0981636445624753,-.0420711393687761,-.0381632306160611,.1947194719471944
234,2019-07,.0553166244367969,-.0572088863880708,-.0100684655658477,-.0049076346127132
235,2019-08,-.0387113346444531,-.0705967485246144,-.0394070814868979,-.004179353991282
236,2019-09,.0496377749120804,-.0138402264998172,.0409776071581845,.0058861426730696
237,2019-10,-.0518343120696538,-.0580662787821566,-.0418975554055184,.093299116053607
238,2019-11,-.0637135098903843,-.0972065029986986,-.1327106494556107,.2116415203231918
239,2019-12,-.0866567468736626,-.1336353707898673,-.1162003362432041,.0842818173266861
240,2020-01,-.0472515271046291,-.0822052390967353,-.0974494534543116,-.1550965489654168
241,2020-02,-.0424460151253071,-.0635357279581502,-.1186608291122493,.0783326454808088
242,2020-03,-.0363907735232701,-.0791231861355017,-.1782894259582702,-.2330546431770678
243,2020-04,-.220334790498727,-.2102057953278178,-.1606126939937735,-.2767671343223466
244,2020-05,-.1815611300566921,-.233170656557598,-.2634159998950077,-.4057457922228669
245,2020-06,-.0791086842556021,-.1253650933328341,-.2006442915065621,-.2611812680873452
246,2020-07,-.0521717326272847,-.1041954867024623,-.2354603205410526,-.2326338807983997
247,2020-08,-.1470967410720831,-.1736732341557268,-.2255237470264945,-.3281971341207505
248,2020-09,-.1474577646280252,-.1250544946436892,-.1945481781845239,-.2153483361961051
249,2020-10,-.1629784597422415,-.1660736873359871,-.2419585824373177,-.3206405508319856
250,2020-11,-.0603163681348043,-.179280266194889,-.183277120936956,-.3000816548720737
251,2020-12,-.0762724988282129,-.1607009931359526,-.1836693337516993,-.2282467250802464
252,2021-01,-.0981718586917204,-.1244788949075596,-.2294235488251158,-.3744081948868038
253,2021-02,-.0565175467283486,-.0608527065366662,-.0548915076200155,-.2313227189222289
254,2021-03,.0503766615935564,-.0712804780528938,.0272659979762718,.1392836285769903
255,2021-04,.0570459529043799,-.1052838111592588,-.1287630135760931,-.2070725821421943
256,2021-05,.0253562552298645,-.0040467238756707,-.0208106904231625,.0586971383924211
257,2021-06,.0862821134270489,-.0536469719389595,-.1123365548607159,-.2382266536098994
258,2021-07,-.1008660453063017,-.1003512078122329,-.0820457241611632,-.0556599769599219
259,2021-08,-.009915478319063,.0062743020653087,-.0104515740909425,.0002677376171344
260,2021-09,.0504290858184748,-.0012541868333799,.0070729539705832,.0347284060552099
261,2021-10,-.0634957577644588,-.0622674361169655,-.0494754293596761,-.1226197788697788
262,2021-11,-.0060293052277345,.1663829377188181,.0752016181313698,-.0580400544429322
263,2021-12,-.0021973158322974,.0131566045976797,.0641340817911739,-.0937500000000001
264,2022-01,-.018704815434501,-.0034999979520199,.046285687193304,.3036119711042309
265,2022-02,-.0378784948572011,-.0823220001459651,-.0017892078992695,-.0447122087233619
266,2022-03,-.0353374511490929,-.0545490979454066,.0668812967712929,-.0157197778727039
267,2022-04,.0836841643934583,-.0174123292036062,.0923106084539079,.0701158843497601
268,2022-05,.2181977910882251,.1657133114325778,.197239053563088,.0353321033210332
269,2022-06,.1349134695543584,.1729907937297836,.3350127378563395,.1960967628841883
270,2022-07,.1894207832144816,.1545901769419982,.1966962894416351,.1055537720706261
271,2022-08,.1312620929554624,.2356876713865622,.2255487911040327,.2295384249345706
272,2022-09,.0886700257333218,.2183607724747244,.1847827222123591,.1291236374067708
273,2022-10,.1037438275427292,.3010536989199647,.4056246619794488,.563402467839327
274,2022-11,.1541313019694513,.4472870138334302,.8275872464607,1.032201465579524
275,2022-12,.0622831168889354,.0285273131977872,.1351137800252843,.0785164971471101
276,2023-01,.1512515677917351,.0916812755226825,.1088525283497666,-.0098163394553517
277,2023-02,.0722345919534896,.0477690452723751,-.0045564191905654,-.016887313666215
278,2023-03,.1230878114690264,.1401543250761683,-.0178517210397493,-.0607586147035847
279,2023-04,.0551455539678381,.0273500686708374,-.1113995256825543,.0378472981842049
280,2023-05,.0336130882821628,.1018908969554895,-.0352196159886516,.0625501202886928
281,2023-06,.0071763626554827,-.0351834621336665,-.1284993923370508,-.0331216414264777
282,2023-07,.041854798918486,.0955401464703044,-.0407970988729695,-.1213194726755328
283,2023-08,-.0093856532822582,-.0423813597793066,-.01745521787582,-.0070630351700451
284,2023-09,-.0454768238458239,-.01675277689067,.0457822262769964,.0835847438788141
285,2023-10,.0589128758441614,.0474424049810811,.1449435680389896,.4319619367478316
286,2023-11,.053546643488653,-.1490323426314699,-.2156748892312669,-.0099542915185379
287,2023-12,.0354377951128574,.1384879240069967,.1335295638511564,.50615296147211
288,2024-01,.0294103310276918,.2554185249262498,.3532520782038053,.5427992751305843
289,2024-02,.0089205242718728,.2086817914429077,.4417407108239095,1.218958753048457
290,2024-03,-.1308617440330617,.0517397126184719,.2471609549285816,.2915627021532204
291,2024-04,.063301989351718,.3628666599823977,.5979641488400859,.9227445193929179
292,2024-05,-.1168453649883496,.0663367558310834,.6040128545773433,1.211488469601679
293,2024-06,.0160011257529617,.2662132924263845,.4138179905441699,.6995755860953916
294,2024-07,-.0390589496795929,.0667815308439589,.184700420689783,.2935228023793789
295,2024-08,-.0891012359273805,-.0413197524370223,-.0412833218176794,.0206333739342267
296,2024-09,-.0114782749036383,.0253780139672959,-.0378876211294079,-.1728554262770729
297,2024-10,.0244222455636804,-.0297233008066972,-.1323998487755018,-.4078649050113363
298,2024-11,-.1229829405562043,-.100751293148425,-.196057812026786,-.4955883861701035
299,2024-12,.0055528685776189,-.0169453400056324,-.1678174223522297,-.3294728947763656
300,2025-01,.0285177748193458,.3423285033304028,.2790089630900355,1.183204965881906
301,2025-02,-.0362812397938777,-.0447596556650116,-.2172885307819674,-.3990978633787418
302,2025-03,.0353920840780213,-.0090524688181336,-.1460565182820715,-.2520968067358159
303,2025-04,.0336649376379777,-.0068648997382554,-.0956835677757054,-.1401244264057391
304,2025-05,.1645203965424198,.0669564126549346,-.1471295426312363,-.2378614686397521
